applicationdate,application_month_dt,salary_6m_amt,trans_out_cashless_sum_3m_amt,avg_salary_6m_amt,active_deal_3m_amt,conf_income_amt,trans_out_services_sum_3m_pct,trans_in_cashless_sum_1m_amt,dti_app_inc_w_services,trans_out_cash_sum_1m_amt,trans_out_cash_sum_6m_amt,trans_in_sum_12m_amt,trans_in_sum_e4m_amt,trans_out_services_sum_1m_amt,trans_out_cash_sum_6m_pct,trans_out_sum_e2m_amt,trans_out_sum_3m_amt,dti_app_inc,trans_out_sum_e5m_amt,trans_out_sum_e3m_amt,trans_out_sum_12m_amt,trans_in2out_cnt_12m_pct,trans_in_sum_3m_amt,trans_out_cashless_sum_12m_amt,salary_1mto12m_amt,trans_in_sum_e3m_amt,trans_in2out_sum_3m_pct,trans_out_cash_sum_12m_amt,trans_out_services_sum_12m_amt,active_deal_12m_amt,trans_in_return_sum_12m_amt,salary_1m_amt,add_income_amt,active_outstanding_amt,trans_out_cashless_sum_1m_amt,total_income_amt,trans_in_sum_1m_amt,active_credit_limit,all_debt_to_income,trans_out_sum_1m_amt,main_income_amt,trans_out_cashless_sum_6m_pct,salary_1mto3m_amt,salary_1mto6m_amt,dti_salary,trans_in2out_sum_12m_pct,salary_to_income,active_dealcnt_1m_to_3m_pct,active_dealcnt_1m_to_6m_pct,firth_deal_age_month,last_deal_age_month,del_12m_cnt,salary_6m_cnt,salary_month_12m_cnt,del_6m_cnt,active_deal_cnt,active_deal_12m_cnt,trans_out_sum_6m_cnt,until_close_month_cnt,salary_12m_cnt,trans_in_sum_12m_cnt,trans_in_sum_3m_cnt,trans_out_sum_3m_cnt,region,reg_region,industry_group,industry,live_region,bki_less_6m_flg,deal_type_6_flg,employmenttype,inquiry_1_week,gender,bki_del59_12m_flg,education_group,education,deal_type_9_flg,zp_segment,bki_del90_6m_flg,saleschannel,loanpurpose,age,raw_lgbm,score4,score_list,util_score,logreg_pd,logreg_pd_isoton,new_gl_90_12
2021-07-19,2021-07-01,,0.0913513513513513,,257591.0,273700.0,0.0,0.0,4.605261693693693,120000.0,0.0,380235.8276659362,0.0,0.0,0.0,14.412837136153486,0.0,0.0,51234.0,9.753939264153145,52409.0,0.5800108828828828,4.795945945945946,51002.468297297295,,0.0,,0.0,1409.0,257770.03968108108,0.0,,250000.0,257591.0,0.0,273700.0,0.327027027027027,392001.0,0.94,120044.316250899,,0.43,,,,7.25,,1.0,1.0,148.0,9.0,0,77,48,0,4,5,4,422,111,7,0,0,69,70,1,0,69,0,0,0,3,0,0,0,2,0,1,0,3,14,30,0.0242060595012432,0.02326,876.0,0.1035597492182926,0.0076020094681119,0.0037940379403794,0
2021-07-19,2021-07-01,,0.0913513513513513,,1548692.0,45000.0,0.76,3500.0,18671.675261693694,0.0,0.0,41685.82766593621,3800.0,12827.69985961914,0.0,1497.6528731468957,9739.73007965088,0.41,1265.3000030517578,2258.733942621087,38441.549998283386,0.1300108828828829,10404.795945945943,2.468297297297297,,4500.0,1.07,0.0,38441.549998283386,1548871.0396810812,0.0,,,1548692.0,0.0,45000.0,3500.327027027027,1639000.0,34.42,12872.016110518136,45043.71162162162,0.0,,,,1.08,,1.0,1.0,134.0,31.0,0,77,48,0,2,2,81,627,111,19,5,34,46,47,2,22,46,0,1,2,1,1,0,0,2,0,1,0,3,13,24,0.019249694429989,0.103497,890.0,0.0891972985167877,0.0078818052484246,0.0037940379403794,0
2021-07-19,2021-07-01,,,,1324454.0,271668000000000.0,,,26374.60526169369,,,,,,,,,0.0,,,,,,,,,,,,1324633.0396810812,,,15000.0,1324454.0,,271668000000000.0,,1608351.0,0.0,,271668000000043.7,,,,,,,0.0,0.0,194.0,1.0,2,77,48,2,6,10,1022,628,111,224,105,607,39,40,3,9,39,1,0,2,0,0,1,1,4,1,1,1,3,13,35,0.0513545071094863,0.015029,781.0,0.2107935838901004,0.0356286912036195,0.0290519877675841,0
2021-07-19,2021-07-01,,0.0913513513513513,,,187000.0,,78800.0,,0.0,0.0,173535.8276659362,3000.0,0.0,,14.412837136153486,0.0,,0.0,9.753939264153145,187528.7997436524,0.3100108828828828,12004.795945945943,2.468297297297297,,5000.0,,116500.0,71028.79974365234,,0.0,,,,0.0,647000.0,78800.32702702703,,,44.31625089899482,187043.7116216216,,,,,0.93,,,,,,42,77,48,25,25,57,6,661,111,9,3,0,16,17,2,4,16,2,2,2,47,1,2,0,2,2,1,2,13,14,18,0.1269608968440943,0.049094,,0.1313086371406794,0.1049889612524646,0.1006864988558352,0
2021-07-19,2021-07-01,,,,0.0,809263000000000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,45000.0,0.0,,809263000000000.0,,0.0,0.0,,809263000000043.8,,,,,,,0.0,0.0,106.0,4.0,0,77,48,0,0,2,1022,162,111,224,105,607,69,70,2,30,69,1,0,2,0,0,0,0,2,0,1,0,13,14,24,0.0436446703488066,0.015474,752.0,0.0534747513375145,0.0325263516290331,0.0290519877675841,0
2021-07-19,2021-07-01,,,,0.0,62000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,,0.0,,62000.0,,84999.0,0.0,,62043.71162162162,,,,,,,0.0,0.0,160.0,4.0,0,77,48,0,2,3,1022,479,111,224,105,607,31,32,0,1,31,1,0,2,3,0,0,0,2,0,1,0,3,13,20,0.0217504146248299,0.009219,841.0,0.037302612192957,0.0088065746736514,0.0050724637681159,0
2021-07-19,2021-07-01,,0.0913513513513513,,31650860000.0,70000.0,3.43,0.0,289000004.6552617,0.0,13300.0,32135.827665936205,0.0,2803.7799682617188,4.74,333.4128371361535,14925.010009765623,4128.57,5691.860000610352,6210.113924615715,67002.7300415039,0.3200108828828829,4.795945945945946,2.468297297297297,,0.0,0.0,52300.0,14702.730041503906,31650860179.03968,0.0,,35000.0,31650860000.0,0.0,100000.0,0.327027027027027,32770011000.0,452155.0,2848.0962191607136,35043.71162162162,0.0,,,,0.48,,0.0,0.0,103.0,2.0,10,77,48,6,6,13,30,628,111,11,0,12,73,74,2,4,73,1,1,2,7,1,1,1,4,0,1,1,13,14,25,0.0948885055374427,0.01812,,0.522766100904069,0.0946233574551084,0.1006864988558352,0
2021-07-19,2021-07-01,,,,985730050.0,21750.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,985730229.0396812,,,,985730050.0,,61750.0,,2600000000.0,45320.9,,21793.71162162162,,,,,,,0.0,0.0,86.0,2.0,0,77,48,0,6,7,1022,627,111,224,105,607,24,25,2,4,24,1,0,2,4,1,0,1,4,0,1,0,13,14,20,0.0622045990953071,0.047822,,0.2007027452324871,0.0374279311599703,0.0530679933665008,0
2021-07-19,2021-07-01,,,,145600.0,130500.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,145779.03968108108,,,,145600.0,,130500.0,,600000.0,1.12,,130543.71162162162,,,,,,,1.0,1.0,46.0,0.0,0,77,48,0,2,2,1022,627,111,224,105,607,16,17,2,22,16,1,0,2,3,0,0,0,1,0,1,0,13,14,7,0.0412465533830932,0.050469,810.0,0.1092833950594228,0.0219179384117476,0.0209042294603791,0
2021-07-19,2021-07-01,,0.0913513513513513,,20352.0,70000.0,1.46,0.0,504.6952616936937,0.0,0.0,2061.3276659362064,0.0,13225.5,0.0,6222.212641823654,19306.500195503235,0.01,2010.0,1519.7539392641531,33768.500292778015,0.0800108828828828,2030.295945945946,2.468297297297297,,0.0,0.1,0.0,33768.500292778015,20531.03968108108,2025.5,,,20352.0,0.0,100000.0,300000.32702702703,512000.0,0.29,13269.816250898995,40043.71162162162,0.0,,,,0.06,,1.0,1.0,100.0,19.0,0,77,48,0,5,6,13,628,111,1,1,7,69,70,4,7,69,0,0,2,0,0,0,1,5,0,1,0,13,14,22,0.031312527849056,0.011273,815.0,0.0327787666622494,0.0135339143284552,0.0104166666666666,0
2021-07-19,2021-07-01,0.0,0.0913513513513513,1288.123536036036,,13000.0,4.88,1000.0,,0.0,10800.0,16735.827665936205,11700.0,989.0,10.92,1050.7128401879113,15625.639999389648,,0.0,3964.153933160638,17053.63999938965,0.3900108828828829,15704.795945945943,2.468297297297297,,3000.0,1.0,11800.0,5253.639999389648,,0.0,0.0,,,0.0,13000.0,1000.327027027027,,,1033.316250898995,,0.0,,,,0.98,0.0,,,,,42,0,13,25,25,57,24,661,0,11,10,24,46,47,1,33,46,2,2,4,47,1,2,1,4,2,1,2,13,14,45,0.1646160915579564,0.078879,,0.1379967530919124,0.2099286686011336,0.1729323308270676,0
2021-07-19,2021-07-01,313163.89,0.0913513513513513,2610987.223536036,942235.0,80000.0,0.86,0.0,25421.86526169369,39700.0,161500.0,12699.347685467455,7500.0,31690.47009277344,2.26,25329.412837136155,136044.53981018066,0.32,38841.29998779297,79357.99377691063,520620.6896820069,0.0200108828828828,7504.795945945946,11002.468297297297,4707398.041178183,0.0,0.06,389700.0,119920.68968200684,942414.0396810812,0.0,94030.0,,942235.0,0.0,80000.0,0.327027027027027,1000899.0,11.78,71434.78634367243,50043.71162162162,0.0,5.92,3.603201873873874,0.02,0.02,19.84,1.0,0.0,193.0,5.0,5,15,13,1,5,7,82,628,26,2,1,47,46,47,0,11,46,1,0,2,1,1,1,0,2,1,0,1,13,14,29,0.0266344064265507,0.015678,789.0,0.37198004673707,0.0268387118088344,0.0290519877675841,0
2021-07-19,2021-07-01,143055.45,0.0913513513513513,1193416.9235360362,304143.0,27000.0,1.53,0.0,7798.935261693694,3300.0,85500.0,142058.307860028,47322.4801940918,66905.49019622803,1.22,32246.53287802971,149575.3399658203,0.29,38444.80001831055,24564.39387761864,385052.8799476624,0.0500108828828828,80527.27614003775,2.468297297297297,3677536.041178183,2200.0,0.54,201200.0,183852.87994766235,304322.0396810811,0.0,36716.38,10000.0,304143.0,0.0,27000.0,40200.32702702703,368740.0,11.26,70249.80644712702,,0.0,5.84,3.083201873873874,0.01,0.37,23.3,1.0,1.0,45.0,12.0,0,11,13,0,2,2,140,248,21,10,8,98,46,47,1,0,46,0,0,0,0,0,0,1,5,0,1,0,13,14,48,0.0310405317794109,0.017385,785.0,0.1256281817592867,0.0211228304730485,0.0209042294603791,0
2021-07-19,2021-07-01,,,,269433.0,53000.0,,,10084.605261693694,,,,,,,,,0.19,,,,,,,,,,,,269612.0396810811,,,13000.0,269433.0,,103000.0,,415892.0,5.08,,40043.71162162162,,,,,,,0.0,0.0,160.0,7.0,0,77,48,0,3,4,1022,199,111,224,105,607,68,69,0,11,68,0,0,2,4,1,0,0,2,1,1,0,13,14,30,0.0219872323820157,0.045229,854.0,0.1850276396017742,0.011051250511603,0.0072332730560578,0
2021-07-19,2021-07-01,,,,0.0,65000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,,0.0,,65000.0,,300000.0,0.0,,65043.71162162162,,,,,,,0.0,0.0,120.0,10.0,2,77,48,0,1,3,1022,388,111,224,105,607,70,71,2,21,70,0,0,2,3,1,1,0,2,0,1,0,3,13,13,0.0235886265700196,0.026394,922.0,0.0534585385379764,0.0044926892747577,0.0026737967914438,0
2021-07-20,2021-07-01,29560.0,0.0913513513513513,247621.423536036,2124557.0,80000.0,0.15,0.0,46703.255261693696,1000000.0,204000.0,1111729.8276659362,60000.0,41792.14012145996,0.2,65490.09277259147,181559.7202117145,0.58,74172.3202342987,68486.42396604332,950037.870488733,0.0500108828828828,121004.79594594597,2.468297297297297,,49000.0,0.67,245600.0,704437.870488733,2124736.039681081,3194.0,0.0,15000.0,2124557.0,0.0,150000.0,1250000.327027027,2574702.0,26.56,1041836.456372359,65043.71162162162,0.0,0.0,0.0032018738738738,0.7,1.17,0.83,0.0,0.0,129.0,1.0,2,4,7,1,5,7,560,628,4,41,7,268,42,43,2,21,42,1,0,2,2,0,1,0,2,1,0,1,13,14,39,0.0504156223786036,0.014012,856.0,0.3688295342726394,0.0214801615600081,0.0209042294603791,0
2021-07-20,2021-07-01,,,,1355.0,116000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,1534.0396810810812,,,,1355.0,,116000.0,,292500.0,0.01,,116043.71162162162,,,,,,,0.0,0.0,95.0,24.0,2,77,48,2,1,2,1022,429,111,224,105,607,70,71,0,10,70,0,0,2,3,0,1,0,2,0,1,1,3,13,11,0.0308112721203183,0.023411,820.0,0.0598849386278569,0.013886296233476,0.0123339658444022,0
2021-07-20,2021-07-01,,,,578946.0,34800.0,,,24644.60526169369,,,,,,,,,0.71,,,,,,,,,,,,579125.0396810811,,,,578946.0,,34800.0,,869286.0,16.64,,34843.71162162162,,,,,,,1.0,0.0,158.0,17.0,37,77,48,18,5,6,1022,207,111,224,105,607,70,41,4,7,40,0,0,2,3,0,1,0,2,1,1,1,13,14,27,0.0698629978656031,0.006425,655.0,0.2203602296865483,0.1506495238888896,0.1137724550898203,0
2021-07-20,2021-07-01,,0.0913513513513513,,2745372.0,50000.0,,0.0,28632.60526169369,0.0,0.0,10035.827665936204,0.0,0.0,,14.412837136153486,0.0,0.57,0.0,9.753939264153145,15000.0,0.5000108828828829,4.795945945945946,2.468297297297297,,0.0,,15000.0,0.0,2745551.039681081,0.0,,10000.0,2745372.0,0.0,100000.0,0.327027027027027,3115000.0,54.91,44.31625089899482,40043.71162162162,,,,,0.67,,1.0,1.0,184.0,17.0,0,77,48,0,2,2,0,386,111,1,0,0,69,15,1,32,69,0,1,2,0,0,0,0,2,0,1,0,13,14,25,0.0236210674895461,0.012442,830.0,0.0750823250096177,0.0108624631276084,0.0072332730560578,0
2021-07-20,2021-07-01,,,,267493.0,62000.0,,,11008.605261693694,,,,,,,,,0.18,,,,,,,,,,,,267672.0396810811,,,,267493.0,,62000.0,,437248.0,4.31,,62043.71162162162,,,,,,,1.0,1.0,166.0,6.0,1,77,48,1,3,3,1022,198,111,224,105,607,70,71,2,4,70,0,0,2,4,1,1,0,2,1,1,1,13,14,25,0.0384832579949055,0.025344,850.0,0.2394982359460555,0.0157223450492595,0.0157927984838913,0
2021-07-20,2021-07-01,,,,129278.0,27000.0,,,20252.60526169369,,,,,,,,,0.75,,,,,,,,,,,,129457.03968108108,,,,129278.0,,42000.0,,434959.0,4.79,,,,,,,,,1.0,1.0,28.0,4.0,0,77,48,0,2,2,1022,256,111,224,105,607,56,57,1,0,56,1,0,0,0,0,0,1,5,1,1,0,13,14,49,0.0459666325533064,0.038372,704.0,0.1257274244855543,0.0638584535662547,0.0654761904761905,0
2021-07-20,2021-07-01,,,,15000.0,70000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,15179.039681081082,,,,15000.0,,70000.0,,40000.0,0.21,,70043.71162162162,,,,,,,1.0,0.0,22.0,9.0,1,77,48,0,1,2,1022,160,111,224,105,607,56,12,0,25,55,0,0,2,1,0,1,0,1,0,1,0,13,14,5,0.0156613784748829,0.059042,708.0,0.1296436361725497,0.0388627895044632,0.0530679933665008,0
2021-07-20,2021-07-01,216181.11,300.09135135135136,1802797.423536036,0.0,28000.0,1.13,0.0,4.845261693693693,1500.0,26500.0,70098.4476648681,0.0,16538.169982910156,1.47,18881.162837136155,33456.23010253906,0.0,3002.7400512695312,3002.4939905336846,77142.0205078125,0.0800108828828828,69004.79594594595,302.4682972972973,3460633.5411781827,59000.0,2.06,29000.0,47842.0205078125,179.03968108108108,62.619998931884766,69094.71,,0.0,0.0,28000.0,0.327027027027027,0.0,0.0,18082.486233809155,28043.71162162162,0.02,5.83,3.843201873873874,0.0,0.91,42.33,0.0,0.0,3.0,3.0,0,22,26,0,0,1,50,627,33,5,3,32,73,74,1,32,73,1,0,2,0,1,0,0,2,0,0,0,3,13,12,0.0196668844849695,0.019847,820.0,0.072646399980023,0.0113887106923775,0.0072332730560578,0
2021-07-20,2021-07-01,,,,0.0,52000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,,0.0,,152000.0,,0.0,0.0,,52043.71162162162,,,,,,,0.0,0.0,25.0,25.0,0,77,48,0,0,1,1022,174,111,224,105,607,70,71,0,27,70,0,0,2,0,1,0,0,2,0,1,0,3,13,13,0.012476618512553,0.018448,757.0,0.074694243431666,0.0183626457035484,0.0157927984838913,0
2021-07-20,2021-07-01,,,,0.0,50000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,20000.0,0.0,,50000.0,,0.0,0.0,,30043.71162162162,,,,,,,,,165.0,68.0,0,77,48,0,0,0,1022,128,111,224,105,607,51,52,1,32,51,0,0,2,0,1,0,0,2,0,1,0,3,14,13,0.0308643921577708,0.015217,792.0,0.1116041485551624,0.0191281292391338,0.0157927984838913,0
2021-07-20,2021-07-01,,0.0913513513513513,,0.0,104400.0,3.81,35000.0,5.005261693693694,0.0,1000.0,580389.8876634948,110000.0,32523.83006668091,0.03,101163.03143225943,125044.6785736084,0.0,1150.0,23681.84391652856,127130.39855957033,0.1500108828828829,265358.85594350455,2.468297297297297,,65354.059997558594,2.12,1000.0,126130.39855957033,179.03968108108108,2354.0599975585938,,,0.0,0.0,124400.0,35000.32702702703,0.0,0.0,32568.146317579904,104443.71162162162,0.0,,,,4.57,,,,85.0,85.0,0,77,48,0,0,0,92,85,111,14,9,90,1,70,2,4,69,0,0,2,0,0,0,0,2,0,1,0,13,14,36,0.0363066626901528,0.051525,739.0,0.0584173189859873,0.0368226882091622,0.0530679933665008,0
2021-07-20,2021-07-01,,0.0913513513513513,,0.0,100000.0,6.48,0.0,4.9252616936936935,0.0,0.0,929372.8276659362,251000.0,14987.940002441406,0.0,30747.56277762688,97160.88990402222,0.0,68412.44995880127,36106.023825281,492955.4300060272,0.0800108828828828,413904.795945946,1002.4682972972972,,83400.0,4.26,0.0,491955.4300060272,179.03968108108108,1372.0,,,0.0,0.0,100000.0,0.327027027027027,790000.0,0.0,15032.256253340402,100043.71162162162,0.0,,,,1.89,,1.0,1.0,158.0,29.0,0,77,48,0,9,9,211,628,111,34,13,125,69,70,3,8,69,0,0,2,4,0,0,0,2,0,1,0,13,14,21,0.0283080549626011,0.044721,884.0,0.0231274050641932,0.0072547068587891,0.0037940379403794,0
2021-07-20,2021-07-01,115628.72,0.0913513513513513,964860.823536036,0.0,33000.0,0.31,0.0,4.645261693693693,13300.0,111000.0,28388.887663494806,0.0,0.0,8.35,17508.412837136155,52828.95999145508,0.0,38612.409980773926,17385.723925226066,208789.6800537109,0.1300108828828829,1454.795945945946,34030.048375422295,1641484.041178183,1450.0,0.03,159000.0,15762.099975585938,179.03968108108108,1403.0599975585938,32711.72,15000.0,0.0,0.0,53000.0,0.327027027027027,0.0,0.0,13344.316250898995,,0.42,5.86,3.393201873873874,0.0,0.14,16.9,0.0,0.0,194.0,7.0,0,16,26,0,0,2,35,216,30,10,2,17,73,74,1,0,73,0,0,0,5,0,0,1,4,0,1,0,13,14,29,0.0440146631181715,0.023836,776.0,0.1316618289642454,0.0300684515242195,0.0290519877675841,0
2021-07-20,2021-07-01,0.0,,1288.123536036036,7965950000.0,62000.0,,,194570004.60526168,,,,,,,,,3138.23,,,,,,,,,,,,7965950179.039681,,0.0,,7965950000.0,,112000.0,,10163810000.0,128483.0,,42043.71162162162,,,,,,0.0,0.0,0.0,110.0,1.0,0,0,13,0,6,46,1022,576,0,224,105,607,73,74,0,3,73,1,0,2,2,1,0,1,4,1,1,0,13,14,9,0.0389566327441261,0.066164,,0.5764795097466486,0.0454311026935475,0.0541103017689906,0
2021-07-20,2021-07-01,,,,183552.0,30450.0,,,4363.605261693694,,,,,,,,,0.14,,,,,,,,,,,,183731.03968108108,,,,183552.0,,80450.0,,2103000.0,6.03,,30493.71162162162,,,,,,,1.0,1.0,88.0,36.0,0,77,48,0,2,2,1022,217,111,224,105,607,40,33,2,19,32,0,1,2,1,1,0,0,2,0,1,0,13,14,9,0.0153363077427048,0.041209,834.0,0.0325049437762232,0.0093209001102805,0.0050724637681159,0
2021-07-20,2021-07-01,496058.56,16800.09135135135,4135109.423536036,52216.0,90000.0,2.61,41464.0,6815.255261693694,0.0,35000.0,1925592.678034436,1547500.0,66746.37042236328,0.52,39633.38274585044,221094.18944644928,0.08,119664.16006469728,101540.55359136374,952823.2497318984,0.0700108828828828,1604808.766675774,136702.1181117838,3854950.711178183,44576.690700531006,7.26,42000.0,774123.5999174118,52395.03968108108,5034.610134124756,115471.58,,52216.0,0.0,140000.0,41464.32702702703,88366.0,0.58,66790.68667326227,70043.71162162162,1.01,4.66,2.793201873873874,0.0,2.02,27.51,0.0,0.0,87.0,5.0,1,21,13,0,1,8,393,627,44,44,20,205,73,74,0,2,73,1,0,2,1,0,1,0,2,1,0,0,3,13,8,0.0076868862522748,0.094303,795.0,0.1952076619330504,0.0182108654064427,0.0157927984838913,0
2021-07-20,2021-07-01,218482.22,2145.0913513513515,1821973.323536036,0.0,30000.0,3.29,0.0,5.005261693693694,6000.0,33800.0,11606.827665936204,1636.0,4985.399974822998,3.08,4995.312861550217,43623.71000671387,0.0,2349.980001449585,15365.293932550288,272332.8300075531,0.1200108828828828,5890.795945945946,8547.468297297297,3050898.0411781827,2100.0,0.13,208800.0,54987.8300075531,179.03968108108108,366.0,60900.0,,0.0,0.0,30000.0,500.32702702702704,266000.0,0.0,11029.716225721992,30043.71162162162,0.28,5.43,3.343201873873874,0.0,0.04,37.4,0.0,0.0,69.0,2.0,0,15,13,0,2,5,85,627,31,16,7,63,33,34,0,28,33,1,0,2,2,1,0,0,2,0,0,0,7,13,6,0.0178706735386704,0.021842,881.0,0.0205100399374988,0.0056546968400779,0.0037940379403794,0
2021-07-20,2021-07-01,,2950.0913513513515,,0.0,52000.0,0.16,0.0,,200000.0,614100.0,5327735.827665936,1560700.0,4905.720008850098,3.0,19765.0328971032,650005.860080719,,0.0,604365.5439592531,650005.860080719,0.5000108828828829,5327704.795945946,2952.4682972972973,,1539000.0,8.2,614100.0,32955.860080718994,179.03968108108108,0.0,,2000.0,0.0,0.0,52000.0,1603500.327027027,92000.0,0.0,204950.0362597491,50043.71162162162,0.01,,,,8.2,,1.0,1.0,42.0,42.0,0,77,48,0,1,1,60,661,111,30,30,60,35,36,0,11,35,0,0,2,1,0,0,0,2,0,1,0,3,5,32,0.0221018380036109,0.0207,763.0,0.0342096902010082,0.0196060224431155,0.0209042294603791,0
2021-07-20,2021-07-01,,,,309120000.0,43500.0,,,33330004.60526169,,,,,,,,,766.21,,,,,,,,,,,,309120179.0396811,,,,309120000.0,,43500.0,,2359910000.0,7106.21,,43543.71162162162,,,,,,,1.0,1.0,72.0,3.0,0,77,48,0,2,2,1022,201,111,224,105,607,73,67,3,9,66,1,0,2,11,0,0,0,1,1,1,0,13,14,20,0.1470091370758141,0.043617,,0.3552701126395765,0.1898872049663026,0.1678832116788321,0
2021-07-20,2021-07-01,432120.07,2800.0913513513515,3602288.723536036,0.0,38600.0,3.73,0.0,5.345261693693693,0.0,152200.0,8285.827665936205,1100.0,23032.949838638306,6.61,44346.1029196862,116878.95011138916,0.0,88017.73998641968,21239.8039613894,678492.0003457069,0.0200108828828828,2804.7959459459457,104302.4682972973,3351579.371178183,0.0,0.02,388100.0,186092.0003457069,179.03968108108108,0.0,100370.44,,0.0,0.0,38600.0,0.327027027027027,0.0,0.0,23077.2660895373,38643.71162162162,0.49,4.58,2.793201873873874,0.0,0.01,56.83,,0.0,80.0,8.0,0,24,36,0,0,1,251,627,44,10,2,153,68,69,0,28,68,0,0,2,2,0,0,0,2,0,0,0,3,13,20,0.0112881414272498,0.02109,861.0,0.0754084369736291,0.0065958524438091,0.0037940379403794,0
2021-07-20,2021-07-01,,,,4400740.0,106000.0,,,47402.605261693694,,,,,,,,,0.45,,,,,,,,,,,,4400919.039681081,,,,4400740.0,,106000.0,,4565273.0,41.52,,106043.71162162162,,,,,,,0.0,0.0,178.0,1.0,0,77,48,0,3,5,1022,402,111,224,105,607,70,41,3,23,40,1,1,2,0,1,0,1,4,1,1,0,3,13,29,0.0502542467401071,0.046433,897.0,0.1477724288015082,0.0116147723481799,0.0072332730560578,0
2021-07-20,2021-07-01,353151.75,100456.09135135137,2944219.423536036,222003.0,524147000000000.0,2.72,547.0,8619.605261693694,0.0,22900.0,287835.8276659362,64500.0,39209.26006126404,0.46,50569.77277289665,237052.8996143341,0.0,74364.19004631042,29586.79401456628,801152.7598059177,0.0700108828828828,85854.79594594595,289960.4682972973,2839692.2911781827,19750.0,0.36,36660.88000488281,474533.8798010349,222182.03968108108,0.0,113351.77,,222003.0,10991.0,524147000000000.0,1047.327027027027,229321.0,0.0,50244.57631216303,524147000000043.7,3.44,5.79,3.853201873873874,0.0,0.36,0.0,1.0,1.0,84.0,0.0,0,34,23,0,3,3,473,576,58,65,14,267,73,74,0,11,73,1,0,2,3,1,0,0,2,1,0,0,13,14,8,0.0087141979242083,0.043339,691.0,0.3307888427855653,0.0510824333038015,0.0541103017689906,0
2021-07-20,2021-07-01,310781.86,19500.09135135135,2591136.923536036,574534.0,73000.0,2.13,0.0,12295.935261693694,24500.0,193500.0,31035.827665936205,0.0,9229.390018939972,5.74,55279.18282996452,209552.6700592041,0.17,16146.099969863892,29290.7739626101,445068.5099105835,0.0100108828828828,31004.795945945945,60902.468297297295,4269705.041178183,15000.0,0.15,239500.0,144308.5099105835,574713.0396810811,0.0,85276.14,,574534.0,0.0,73000.0,23100.327027027022,685634.0,7.87,33773.70626983896,45043.71162162162,0.87,5.35,3.293201873873874,0.01,0.07,21.82,0.0,0.0,153.0,4.0,1,23,12,0,3,5,236,627,33,3,3,143,73,74,0,11,73,1,0,2,1,1,1,0,2,1,0,0,3,0,35,0.0116031567707649,0.024366,701.0,0.1695028709024448,0.0363028152435236,0.0530679933665008,0
2021-07-20,2021-07-01,,,,0.0,40000.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,10000.0,0.0,,66000.0,,850000.0,0.0,,30043.71162162162,,,,,,,0.0,0.0,172.0,10.0,0,77,48,0,5,6,1022,514,111,224,105,607,70,71,0,10,70,0,0,0,10,0,0,0,0,0,1,0,13,14,33,0.0434771824518867,0.019851,859.0,0.0177050517653705,0.0111184719950487,0.0072332730560578,0
2021-07-20,2021-07-01,,,,704132.0,26100.0,,,5859.605261693694,,,,,,,,,0.22,,,,,,,,,,,,704311.0396810811,,,,704132.0,,26100.0,,725000.0,26.98,,26143.71162162162,,,,,,,1.0,1.0,109.0,4.0,1,77,48,0,2,2,1022,397,111,224,105,607,12,13,0,3,12,1,1,2,1,0,1,1,5,0,1,0,13,14,13,0.0194500915713273,0.044629,760.0,0.1876982304823679,0.0262460940681876,0.0238095238095238,0
2021-07-20,2021-07-01,,,,5163252.0,216000.0,,,44129.605261693694,,,,,,,,,0.2,,,,,,,,,,,,5163431.039681081,,,,5163252.0,,216000.0,,6931000.0,23.9,,183043.7116216216,,,,,,,1.0,1.0,49.0,9.0,1,77,48,0,4,4,1022,511,111,224,105,607,69,43,0,28,69,0,1,2,7,0,1,1,4,1,1,0,13,14,12,0.0349937125505137,0.0177,855.0,0.2276272673551367,0.0134344003798269,0.0104166666666666,0
2021-07-20,2021-07-01,52139.72,0.0913513513513513,435785.82353603607,,50000.0,1.03,0.0,,7100.0,39400.0,48459.82766593621,0.0,3877.619908928871,1.58,10808.48290549553,41687.19001342729,,15185.949996948242,22753.563906305168,109536.01995994525,0.0600108828828828,9428.795945945943,102.4682972972973,,9424.0,0.23,46400.0,63036.01995994523,,3324.0,13505.06,,,13990.0,50000.0,15000.327027027028,,,25011.936159827867,15043.711621621622,0.0,5.43,3.113201873873874,,0.44,4.97,,,,,42,7,10,25,25,57,100,661,10,9,3,51,65,66,0,28,65,2,2,2,0,0,2,0,2,2,0,2,3,14,31,0.0222844540260978,0.048391,763.0,0.0668526522656915,0.0227575357100669,0.0209042294603791,0
